,failure_probability
18701,0.20778312114186887
18702,0.2622070532155859
18703,0.19976555824061942
18704,0.2596563712237629
18705,0.2759048959330281
18706,0.3088803619332288
18707,0.26540671569081614
18708,0.3191666236097216
18709,0.2516307570056689
18710,0.21920317405550357
18711,0.222018409180031
18712,0.14138680949942295
18713,0.15094541266994996
18714,0.23558208128367067
18715,0.21430157994379007
18716,0.1376773774045432
18717,0.18112469216264163
18718,0.17103158541750316
18719,0.15367793922783973
18720,0.15342463096605125
18721,0.26873915424265327
18722,0.21418433899785036
18723,0.2601387277915107
18724,0.1692511043801807
18725,0.2151867322414417
18726,0.21085649471461634
18727,0.1486025868858701
18728,0.19543459330820306
18729,0.16247625375678443
18730,0.25688396903147537
18731,0.20846403776643282
18732,0.28692337357165326
18733,0.1485502556018696
18734,0.2427608228155213
18735,0.2833004482490585
18736,0.14659152184531746
18737,0.18970707709932397
18738,0.16713757110416824
18739,0.17068059291243118
18740,0.3162655634920096
18741,0.20610108518893533
18742,0.19718395411043904
18743,0.16415944638445157
18744,0.18063865803079251
18745,0.21360488257643823
18746,0.15948548131469156
18747,0.24712996317702246
18748,0.307184872820408
18749,0.4009283847941508
18750,0.20368363285515334
18751,0.18207376059989577
18752,0.21123254324709595
18753,0.23212823930711438
18754,0.24940063881849378
18755,0.15958738600835212
18756,0.19908360668171707
18757,0.19559087735463024
18758,0.1536703023573743
18759,0.18245778754793424
18760,0.1343909543534229
18761,0.29764422094285553
18762,0.21079573008487346
18763,0.20879444828876026
18764,0.2526813258724764
18765,0.29267318922114843
18766,0.24677041451298298
18767,0.2817998175387882
18768,0.2439369101975834
18769,0.19047011064274502
18770,0.1436970553394234
18771,0.1902371501737755
18772,0.2631055993137478
18773,0.24578074860350935
18774,0.13680239351208354
18775,0.23540394631155395
18776,0.2851229295662536
18777,0.21507709204959108
18778,0.21017266994012526
18779,0.1576553239807983
18780,0.19663057110736565
18781,0.2274440230263755
18782,0.2552588478960342
18783,0.20731634611479546
18784,0.18503972929658005
18785,0.23570034940792722
18786,0.21164063129067448
18787,0.1792496146927184
18788,0.23685439602489783
18789,0.2763581522235972
18790,0.16578987738210965
18791,0.19476900822151033
18792,0.1489663738261574
18793,0.14329813214322953
18794,0.1854123571032953
18795,0.18491863506986914
18796,0.245933164780597
18797,0.1692368594521895
18798,0.2804069286437492
18799,0.20722042564509396
18800,0.16076073740089608
18801,0.19312020158457616
18802,0.1776515872625819
18803,0.21599734306118218
18804,0.1796332740147771
18805,0.2641447703017082
18806,0.2006617135029409
18807,0.22167528331060787
18808,0.13065573279815043
18809,0.2703023004058597
18810,0.2785583699159158
18811,0.2067672971198469
18812,0.18077497209363277
18813,0.20314445619127056
18814,0.2063417800592009
18815,0.2130014039046443
18816,0.1484353162818219
18817,0.2293780857558957
18818,0.19730414636720436
18819,0.2797374145907963
18820,0.24553716783571086
18821,0.2814231857530912
18822,0.28007418361094744
18823,0.2708702969897385
18824,0.15309655527731128
18825,0.19483472200558857
18826,0.22802412927937557
18827,0.2996066929279163
18828,0.2530103720621414
18829,0.1885944887275775
18830,0.15950804629665252
18831,0.33655693089895344
18832,0.19388342262039326
18833,0.18920931385376696
18834,0.17616926218017853
18835,0.21107978196776614
18836,0.22780907866015807
18837,0.1873931571108347
18838,0.17906108723849004
18839,0.24278769270626996
18840,0.17338351099057622
18841,0.1940605130274938
18842,0.1486315938499328
18843,0.2758015544072252
18844,0.3060314539632109
18845,0.25222029942265783
18846,0.13335965559727186
18847,0.22240762556356009
18848,0.22779996434794872
18849,0.3127501021851506
18850,0.16171337585116102
18851,0.1334071451953862
18852,0.2599282477317757
18853,0.17640936869605048
18854,0.17488851651872914
18855,0.27434410050167657
18856,0.3134430394835912
18857,0.21377781323885392
18858,0.2824193889366592
18859,0.1505277265597228
18860,0.18264906457250024
18861,0.14536986721637465
18862,0.23645326446651477
18863,0.32480840571101843
18864,0.13695669783587067
18865,0.15995489222992398
18866,0.15417971884565684
18867,0.19173168115577013
18868,0.2404072144744133
18869,0.17567349657844358
18870,0.19563319680294863
18871,0.17976943694191191
18872,0.2853409677762631
18873,0.19109418882468268
18874,0.16388908539269478
18875,0.42325736428797445
18876,0.2334254169961105
18877,0.17941359951006033
18878,0.18936268617052407
18879,0.4427858374317804
18880,0.24002607204397833
18881,0.26206952891115504
18882,0.19791730794123943
18883,0.2289218791778523
18884,0.21677091860692171
18885,0.3002087957832529
18886,0.17359378476665882
18887,0.16245688386570883
18888,0.45538147323935846
18889,0.15796946531723044
18890,0.32653326649380005
18891,0.21758523986803147
18892,0.2008733360577836
18893,0.24371410523904993
18894,0.21675298940789864
18895,0.3469588017270303
18896,0.19334133896211092
18897,0.26149226255003927
18898,0.17177810931253662
18899,0.255302184598404
18900,0.272323118182979
18901,0.24399805591648832
18902,0.16473027250123554
18903,0.1893169597727375
18904,0.15373073305443866
18905,0.20035681113466267
18906,0.18003118545517724
18907,0.2071135243948176
18908,0.17534269146505707
18909,0.20198280498097773
18910,0.17645522324108626
18911,0.1907037786397819
18912,0.1715443600125219
18913,0.22217475488212013
18914,0.19072978886042727
18915,0.13913777354271298
18916,0.2119321547399847
18917,0.2479653696452695
18918,0.15735898832651327
18919,0.13935234258697965
18920,0.1685394521837191
18921,0.20890732597069075
18922,0.18827802704136026
18923,0.17842677524635747
18924,0.21782996386700318
18925,0.1342848964311941
18926,0.14646996178757557
18927,0.1908158300165388
18928,0.15637897802789752
18929,0.22497284279165178
18930,0.22359953096284
18931,0.20829513113691753
18932,0.24088336939108895
18933,0.17680595703456822
18934,0.21062306768711034
18935,0.20633538719780536
18936,0.30719494284782695
18937,0.1430706466173462
18938,0.220193381898877
18939,0.19900558791639067
18940,0.17290546514801974
18941,0.33229115002620446
18942,0.2089428693439173
18943,0.3523359822488936
18944,0.2516765723491758
18945,0.14672900847661038
18946,0.1701041556383419
18947,0.20690869983972998
18948,0.21421430366134206
18949,0.21548429663033497
18950,0.20462907750186643
18951,0.24053218659338152
18952,0.14770047657422175
18953,0.2106084203061676
18954,0.18400727391014585
18955,0.24406177369424661
18956,0.24489285651774784
18957,0.16242007139058717
18958,0.3238206539388797
18959,0.22580831107350025
18960,0.3231330225377969
18961,0.2766544949734248
18962,0.26135292913874575
18963,0.1582349161031781
18964,0.2205965218397648
18965,0.1946107691995844
18966,0.15324393373320008
18967,0.2167509076958941
18968,0.31598436798749624
18969,0.18686853275714685
18970,0.3209664526922432
18971,0.32448562565051425
18972,0.17700750405570162
18973,0.18707183107915126
18974,0.2597093860328704
18975,0.23306997262608042
18976,0.1589708414999054
18977,0.1967499523672162
18978,0.2599396572657527
18979,0.24900319969706125
18980,0.282744727730197
18981,0.16116512647438286
18982,0.1433892481822244
18983,0.17193460335444952
18984,0.1904539743899627
18985,0.23436025644739616
18986,0.19277047063363073
18987,0.16535444747324854
18988,0.17699134243278808
18989,0.17908966080250818
18990,0.1641714119086563
18991,0.30420656182989153
18992,0.22657743053047227
18993,0.28126069287837696
18994,0.32300265789360566
18995,0.2812937218280912
18996,0.20098036754227233
18997,0.25246363042840964
18998,0.2778264031872387
18999,0.29929365567831556
19000,0.20182652996411965
19001,0.2051689180265964
19002,0.12300534495421155
19003,0.12322129284943564
19004,0.19654517453361828
19005,0.161378309035031
19006,0.1475211070446345
19007,0.1058499740771267
19008,0.19670603965800787
19009,0.2087788460831864
19010,0.15972769137346896
19011,0.2063038680084094
19012,0.1889390236222508
19013,0.20987918790404886
19014,0.1645461346389878
19015,0.15443863088264603
19016,0.2605305114604059
19017,0.3334912103065636
19018,0.17288477892095594
19019,0.14730989340126951
19020,0.2067943834219234
19021,0.1493330303657013
19022,0.23935776173409393
19023,0.15660814850586618
19024,0.2106823565960455
19025,0.35713057068783727
19026,0.20393519409257355
19027,0.3547956528856873
19028,0.21421869533900237
19029,0.2501682845298079
19030,0.15609200439576074
19031,0.22805120690050143
19032,0.14952641236069594
19033,0.3380026420348053
19034,0.19945081777827925
19035,0.17714753077519307
19036,0.2041330258924782
19037,0.19367127361242797
19038,0.15495819634917993
19039,0.2943157400113989
19040,0.2366626766116121
19041,0.1816819335617429
19042,0.24330318157273442
19043,0.1958529100885124
19044,0.25998454174818164
19045,0.2450949732679727
19046,0.2574289231921534
19047,0.27950636085509656
19048,0.1524670464515177
19049,0.17243152107561502
19050,0.23772122384259092
19051,0.2919561348399978
19052,0.2183349778492985
19053,0.23781084158551175
19054,0.2440512030954526
19055,0.20828172012142904
19056,0.21832399708301217
19057,0.20714083752212642
19058,0.3346837041433302
19059,0.17708362934746344
19060,0.22661267560655005
19061,0.16931033102085674
19062,0.21663366117997523
19063,0.1798945307281184
19064,0.26723169728987184
19065,0.2242498975351622
19066,0.35205102560709634
19067,0.18591576214078703
19068,0.18502769264116578
19069,0.16720105726313159
19070,0.1880974770983471
19071,0.20140626334668266
19072,0.17856277976572668
19073,0.19452301935985325
19074,0.19078004205454083
19075,0.3169029946044045
19076,0.16201068024449689
19077,0.22152279611007944
19078,0.21104395449336846
19079,0.1689360887953696
19080,0.2352257726373717
19081,0.21574870823570758
19082,0.16116364739080907
19083,0.157915406271924
19084,0.22433523247211692
19085,0.2955693676820694
19086,0.17441817888398597
19087,0.1510865315216296
19088,0.2049922205283228
19089,0.23392279352192794
19090,0.17216280606661435
19091,0.16005877970066762
19092,0.220907305354989
19093,0.1489306657098673
19094,0.20616654095625597
19095,0.224181518959127
19096,0.3019973665323531
19097,0.27397243322455556
19098,0.18055357235845848
19099,0.1648913744093454
19100,0.17350962536422243
19101,0.17189538550669273
19102,0.37505845965063506
19103,0.18751476738528286
19104,0.18287593649424175
19105,0.21122099063371103
19106,0.26729683478820215
19107,0.21769538062351274
19108,0.18044655854890604
19109,0.19684444267224135
19110,0.28498552200210076
19111,0.29730199112542327
19112,0.2696179403515451
19113,0.1604470537354344
19114,0.15303047002745618
19115,0.20632741465627585
19116,0.25647794215564945
19117,0.1602817575627112
19118,0.13112750677438634
19119,0.22487773836979208
19120,0.20445746821629032
19121,0.142829132499256
19122,0.20392460488213313
19123,0.22289647142714555
19124,0.17767794250641428
19125,0.15768308468171074
19126,0.17346953843162657
19127,0.25320674514886327
19128,0.18026240229770227
19129,0.1259878265420817
19130,0.17045515987304774
19131,0.1749784397939763
19132,0.22998281654947927
19133,0.29871206318071225
19134,0.1702358829276921
19135,0.19252410715782642
19136,0.22804103336783554
19137,0.17746472616342437
19138,0.16888724849802944
19139,0.24275079333535662
19140,0.15252472940534254
19141,0.21797695864412403
19142,0.1899340501703515
19143,0.15161849592161628
19144,0.18201956316643125
19145,0.2893385041420606
19146,0.16905057846783594
19147,0.18993301195664392
19148,0.16372494724223552
19149,0.16496116011420417
19150,0.27459585950400606
19151,0.19338245956975778
19152,0.16882312498206586
19153,0.16804310375057513
19154,0.23830490074468286
19155,0.3831367126029171
19156,0.17728322208852174
19157,0.16451268974766547
19158,0.28037775609928556
19159,0.23844374932710813
19160,0.1595454149240191
19161,0.15947591837533576
19162,0.4719823377606751
19163,0.23629350419028988
19164,0.15307352182424122
19165,0.2126769008614951
19166,0.3645208365509307
19167,0.1598101008187549
19168,0.2565124570651064
19169,0.16113107643008348
19170,0.4458774145777367
19171,0.2059285533714354
19172,0.2457194604492299
19173,0.2611552074581798
19174,0.18975154685080847
19175,0.1924704156838944
19176,0.2343726478763968
19177,0.1396417146923507
19178,0.16516420934408432
19179,0.16025535848452388
19180,0.1710980786078732
19181,0.1541554036725386
19182,0.1517062802023314
19183,0.32548686604960925
19184,0.17896406209357466
19185,0.1779468251571188
19186,0.2850209288362513
19187,0.17365782366969562
19188,0.18354763917530303
19189,0.2805827484690316
19190,0.20214953601763236
19191,0.17058385450401634
19192,0.19572438736524597
19193,0.23020438321440723
19194,0.2214022437048332
19195,0.2812214120819274
19196,0.17808497043619492
19197,0.2995212622351654
19198,0.23228889461433214
19199,0.29276304819607135
19200,0.243064671522123
19201,0.1581116368297503
19202,0.151571229517425
19203,0.154870455083617
19204,0.18448907392829128
19205,0.1612953242288053
19206,0.1706698013730307
19207,0.13405924889726847
19208,0.36855520948048015
19209,0.19019644558538426
19210,0.2561987302741746
19211,0.23944724085673869
19212,0.18373276203290775
19213,0.219603594302799
19214,0.2492253057531637
19215,0.2590748492107059
19216,0.2318738772042913
19217,0.1703695913957053
19218,0.25063476554009506
19219,0.13978897551613126
19220,0.20641944255836278
19221,0.18650729288711407
19222,0.22377090526591548
19223,0.25625980583001917
19224,0.2983613421745654
19225,0.18291190903622961
19226,0.17401014635305206
19227,0.21185547781087358
19228,0.3146924647144218
19229,0.19702901788582855
19230,0.19801714995664688
19231,0.15163968452481982
19232,0.2991846149502362
19233,0.11245267254341675
19234,0.23609910798171366
19235,0.2052241791034491
19236,0.19776442518067158
19237,0.1419348391713937
19238,0.1728720656058114
19239,0.2283495300737153
19240,0.11387229338850377
19241,0.1970857937076631
19242,0.20683644222182862
19243,0.23538440812805228
19244,0.2511952131305545
19245,0.21105707319105868
19246,0.20771911707801408
19247,0.2933527220952698
19248,0.17392771174240984
19249,0.1369997406184972
19250,0.20600005187354387
19251,0.23872653748004768
19252,0.18635351212854226
19253,0.2541851967683938
19254,0.22450290240578197
19255,0.17667766307107072
19256,0.244274224081611
19257,0.18028001282986808
19258,0.17948366654585085
19259,0.21872192830330212
19260,0.1578880337784669
19261,0.14581647836821876
19262,0.20287210906919037
19263,0.18198315343618468
19264,0.3456905852732411
19265,0.18270484198669118
19266,0.18770596639318485
19267,0.28077426267164046
19268,0.481837919069629
19269,0.2229479968443353
19270,0.2082984557156138
19271,0.19572197729242424
19272,0.29866515356264534
19273,0.17238362737954746
19274,0.22289805252765207
19275,0.17855944005686278
19276,0.2314641909141329
19277,0.21408534361409887
19278,0.18511146912801174
19279,0.2825812040373363
19280,0.2888860891090181
19281,0.26722641928246554
19282,0.16416338638627279
19283,0.24853516573929135
19284,0.1254020327184582
19285,0.30422790042174896
19286,0.14838674527716886
19287,0.1736559926728512
19288,0.32666780471277296
19289,0.18767986415644589
19290,0.5760986875386025
19291,0.17759419178893474
19292,0.26071237906819034
19293,0.27767620977891605
19294,0.14828768450907667
19295,0.18511578447830662
19296,0.1948164104847588
19297,0.16234276578158377
19298,0.18973082466239372
19299,0.15174893952741123
19300,0.16306040056828663
19301,0.2647569915898604
19302,0.2043380820627745
19303,0.16845399124833607
19304,0.16038088430851094
19305,0.18247769861937452
19306,0.2716775833326169
19307,0.2207837232816272
19308,0.17417349720136965
19309,0.25839244931461014
19310,0.1499696631151109
19311,0.14052740828784646
19312,0.18614412172405798
19313,0.23982526729442089
19314,0.13526430455691482
19315,0.1826131799498053
19316,0.1682242754357653
19317,0.2142104383988114
19318,0.1969479864231323
19319,0.2883158087136303
19320,0.2744154566899221
19321,0.2103369916877565
19322,0.19594069633248065
19323,0.18498682576981001
19324,0.1646442556342947
19325,0.1701110689554629
19326,0.13218878726274402
19327,0.1591563118952768
19328,0.23557457621539468
19329,0.18503209309529256
19330,0.23363137162316439
19331,0.1676287710314814
19332,0.16646759513121046
19333,0.36165764212902435
19334,0.23774841268020006
19335,0.16028080244026974
19336,0.21216283961511487
19337,0.1858566593601417
19338,0.20106620549977358
19339,0.27277379913294914
19340,0.18250691478872402
19341,0.16727574243025348
19342,0.1823106139756453
19343,0.25895121843993596
19344,0.20740115523437883
19345,0.20862199434826764
19346,0.2128950585297925
19347,0.19302875889955926
19348,0.18429555476213855
19349,0.34401853895460804
19350,0.1806982301429888
19351,0.2871950890744256
19352,0.20970741191907963
19353,0.1863236266809488
19354,0.2017538715487828
19355,0.19941559044040713
19356,0.1552920501931533
19357,0.16167381316541124
19358,0.230229252714954
19359,0.32106165163675854
19360,0.25101939526198735
19361,0.30398215841854026
19362,0.30668768062643975
19363,0.15930983658729125
19364,0.28964803559614144
19365,0.25223979989883205
19366,0.22359335871190172
19367,0.28387323721251057
19368,0.25762378800180125
19369,0.23971989460232762
19370,0.2502004268485719
19371,0.17321647695191417
19372,0.19310910708773638
19373,0.20750366392904018
19374,0.20780228494925168
19375,0.22597544206232523
19376,0.17318144576230352
19377,0.16709590200675856
19378,0.1600913635627064
19379,0.1796580290267658
19380,0.164704292298621
19381,0.19439923487066227
19382,0.1793270459238392
19383,0.21056088478799714
19384,0.2901709941483646
19385,0.18057223773889441
19386,0.2576122168064571
19387,0.23656842836554753
19388,0.18925007897028062
19389,0.15883057630616035
19390,0.21215461051379733
19391,0.2813186458135096
19392,0.1868053310492552
19393,0.32138381121414916
19394,0.3010762201535123
19395,0.29608830045353635
19396,0.23206025694212187
19397,0.1573280036669374
19398,0.2014642255176619
19399,0.21486852282598934
19400,0.27389209715986723
19401,0.16083096444999417
19402,0.18186041119448476
19403,0.21941939277046477
19404,0.14316525987978074
19405,0.19350022631496422
19406,0.17950746691779548
19407,0.27789182637310844
19408,0.21588582623945446
19409,0.29772079491110276
19410,0.23584096592996057
19411,0.2142480516842942
19412,0.22765212471405538
19413,0.19417470865716685
19414,0.19030184684105916
19415,0.19290946661437042
19416,0.22225498158565227
19417,0.2637839431079256
19418,0.14906511048387608
19419,0.15857139670038356
19420,0.18316041527573707
19421,0.1593762855632593
19422,0.3073030957846778
19423,0.24048700204356377
19424,0.17668710904217375
19425,0.2360560406916084
19426,0.19406185412198892
19427,0.18732468928340135
19428,0.11775725320159977
19429,0.14698850570326277
19430,0.15920944130950423
19431,0.24007457641072577
19432,0.18031937778683704
19433,0.19064551848177808
19434,0.2370732674306452
19435,0.1963909972198014
19436,0.19160705509186035
19437,0.20089056575782485
19438,0.26576048543852565
19439,0.1727230558667553
19440,0.3447308966451546
19441,0.3399231947310443
19442,0.16450680867787595
19443,0.24110601701787193
19444,0.1752950211648964
19445,0.22244264419714313
19446,0.2978196927263782
19447,0.1506926766644305
19448,0.19169455950780917
19449,0.19249911936416353
19450,0.22001789747855582
19451,0.21898448487540526
19452,0.12337285377587673
19453,0.18385662037523695
19454,0.2635380755184923
19455,0.2142252267889832
19456,0.19914716790081402
19457,0.25828383592004095
19458,0.2130703617138207
19459,0.20604399708223922
19460,0.26448712622040055
19461,0.22427259364172875
19462,0.21434838331855743
19463,0.22515754469213634
19464,0.2171927075419152
19465,0.22224767027281897
19466,0.19673338435092777
19467,0.14062370403284333
19468,0.3185930712290017
19469,0.22330021890625845
19470,0.30816636502925365
19471,0.14215580287633847
19472,0.17249905064605509
19473,0.1282484093458797
19474,0.1653643338405955
19475,0.27611145414185717
19476,0.192478203262588
19477,0.21067994696514933
19478,0.31054493124775795
19479,0.19864569156127485
19480,0.289920097011195
19481,0.21877696240332561
19482,0.2135719411484442
19483,0.19158623254841228
19484,0.2755571130990475
19485,0.20345214482307344
19486,0.21562012804232747
19487,0.2046379403780873
19488,0.15899426790285928
19489,0.2920418418575794
19490,0.15340623240956378
19491,0.21248474299895184
19492,0.24045337196434827
19493,0.1289866557032848
19494,0.27984382305862876
19495,0.13025155763780275
19496,0.18247537995671492
19497,0.20594133404767054
19498,0.12568438897297673
19499,0.18323291672691294
19500,0.24511296155939757
19501,0.17274060214625866
19502,0.1720383872124708
19503,0.2045960149356589
19504,0.2360037436927262
19505,0.44873693583358804
19506,0.20011213359251329
19507,0.24568855333773346
19508,0.260848605213535
19509,0.2569965829487055
19510,0.27134850519322185
19511,0.17776429035106822
19512,0.18521695549276113
19513,0.2236238078584379
19514,0.2246603857650184
19515,0.19920510224225932
19516,0.21032011551390833
19517,0.1552653638916861
19518,0.122932236237427
19519,0.17798673266232604
19520,0.17681600712765888
19521,0.4272735270883973
19522,0.18610134877728401
19523,0.397007538370364
19524,0.23385371614280395
19525,0.20488000086058555
19526,0.15616212744965213
19527,0.1551653417627894
19528,0.20641712916145313
19529,0.2425851859953224
19530,0.196098081948619
19531,0.27033536330757296
19532,0.20641016945956833
19533,0.35490990745810136
19534,0.2588694423337612
19535,0.23071513234123633
19536,0.17659484768797915
19537,0.23484116435632676
19538,0.3351795593831728
19539,0.432684242951794
19540,0.24332008354904733
19541,0.18034648143094592
19542,0.19867551996669489
19543,0.1849905710611202
19544,0.24036271019517808
19545,0.23895992701085145
19546,0.252993593993384
19547,0.26232871450044437
19548,0.17336933498085288
19549,0.3407387207716445
19550,0.17575576723559924
19551,0.21106533974239358
19552,0.25579796067479527
19553,0.17733285130668344
19554,0.19295777954928028
19555,0.16121205056604426
19556,0.16595228864586972
19557,0.13043517768420748
19558,0.2089897603627447
19559,0.2052867612516925
19560,0.16474961141776595
19561,0.17705913323884118
19562,0.1346412181063683
19563,0.20675624522639252
19564,0.21513873125774563
19565,0.15321381679885765
19566,0.15994308349312664
19567,0.14781781347271056
19568,0.19648320596306187
19569,0.36596168250181527
19570,0.16175947204586733
19571,0.10391043391615956
19572,0.15052292026636493
19573,0.22350490269240322
19574,0.1914504020625561
19575,0.1862554900453286
19576,0.35707715102027904
19577,0.1577775603536274
19578,0.1937966081608621
19579,0.21791719665519613
19580,0.22606547430042376
19581,0.1621692914165335
19582,0.2200069305391699
19583,0.19124867597300116
19584,0.18464488337109397
19585,0.2209433256108913
19586,0.20564136642714578
19587,0.12155386256500626
19588,0.30563354423890665
19589,0.15043938046371946
19590,0.15681407790359453
19591,0.14717131299293224
19592,0.1810893370668197
19593,0.2509047365354412
19594,0.1845349309682798
19595,0.17851542643735577
19596,0.2824701707509493
19597,0.3354906972651314
19598,0.21009129103343524
19599,0.22162287483768922
19600,0.23658881480328248
19601,0.3722865163540562
19602,0.25420227749742724
19603,0.22649248165760874
19604,0.17528697868841572
19605,0.17758596843486257
19606,0.3820603164361977
19607,0.20173721472507813
19608,0.17492747703976622
19609,0.14470700229938865
19610,0.18833517247357917
19611,0.20846627781529717
19612,0.34885726058773164
19613,0.1500607299040624
19614,0.15351980533004814
19615,0.18019877073618323
19616,0.18690770040695817
19617,0.24116397021937744
19618,0.23403857407005854
19619,0.24414124627161166
19620,0.1701317498578204
19621,0.36177307947996185
19622,0.2777625479134761
19623,0.2022034781476322
19624,0.16223310745026667
19625,0.1938771060291648
19626,0.18774904349315213
19627,0.2129718255533282
19628,0.33432130761685996
19629,0.29917813014987543
19630,0.2273372866207891
19631,0.18643811690831794
19632,0.28307433143534805
19633,0.2689868187296969
19634,0.19533668981920538
19635,0.17187836201861606
19636,0.15275551775507387
19637,0.24613876332670848
19638,0.2092612060398251
19639,0.1654482179931063
19640,0.2084355181669971
19641,0.24630195779518116
19642,0.2323339603563304
19643,0.17231033295059642
19644,0.19538690199776867
19645,0.16318722115597456
19646,0.32922672425553395
19647,0.1358111509804737
19648,0.20565492271585542
19649,0.40083059265963744
19650,0.2340081225188926
19651,0.20734947495598094
19652,0.23657923355602675
19653,0.26861412459657563
19654,0.24542121180364818
19655,0.2158669610476733
19656,0.223779836528611
19657,0.19763753396177028
19658,0.1822441693629587
19659,0.1957745450341946
19660,0.19138537600143218
19661,0.29540948683337515
19662,0.1818471387503
19663,0.2124639033423506
19664,0.19950387878890727
19665,0.24985493212505566
19666,0.17577516787881778
19667,0.208292295196344
19668,0.19281652487562412
19669,0.2536852402648624
19670,0.22708025580738112
19671,0.1473939790581814
19672,0.27941296110886876
19673,0.21427181406845044
19674,0.21317935078687222
19675,0.1454988434499368
19676,0.18709433284627514
19677,0.21765078644369623
19678,0.20752147341603414
19679,0.21292014871438114
19680,0.17531515319668706
19681,0.12288903917109442
19682,0.19278711992177885
19683,0.25619000261655117
19684,0.24525615643195464
19685,0.21088800034941724
19686,0.23290295934757396
19687,0.2113227377209083
19688,0.2638902748432841
19689,0.16168580250667713
19690,0.23064578769744423
19691,0.2865964187025144
19692,0.16083399555072198
19693,0.1474802969792496
19694,0.26002303737881355
19695,0.22091281384930636
19696,0.21457875319957323
19697,0.1452208154626871
19698,0.25002543695487117
19699,0.22724100796692828
19700,0.3058008651510791
19701,0.2321883544411088
19702,0.2079018100346956
19703,0.28980816645154533
19704,0.30711204792477725
19705,0.23358525199160154
19706,0.1795916538102769
19707,0.128506610315234
19708,0.23830246249721987
19709,0.32533911386590836
19710,0.16807544687403098
19711,0.18056191668261717
19712,0.2324366661082284
19713,0.17023964829556767
19714,0.2748492805722908
19715,0.22498095290179865
19716,0.189669337114007
19717,0.1893468552693981
19718,0.16115358479470723
19719,0.252265365031607
19720,0.16359887677844903
19721,0.271596332139738
19722,0.17279317333390012
19723,0.30124212155724434
19724,0.26394279280853744
19725,0.18268358274634064
19726,0.24297211468984573
19727,0.2740988020098851
19728,0.2349010883138653
19729,0.15487984572282965
19730,0.17390178035286258
19731,0.1901338654330296
19732,0.18565070531294384
19733,0.24196326819555494
19734,0.2263389370670591
19735,0.2399001015788579
19736,0.27693697756930136
19737,0.17887334379359343
19738,0.2722432384474388
19739,0.2058820757026987
19740,0.1296048709753193
19741,0.19867333601443737
19742,0.15955399379881577
19743,0.17303480682411593
19744,0.17204317395582613
19745,0.2875029613094597
19746,0.184182289449604
19747,0.3076327054286217
19748,0.3306759987248177
19749,0.20809047803158057
19750,0.22403385035248644
19751,0.4961030598572976
19752,0.17413789234238292
19753,0.31001946338872277
19754,0.22372389531542689
19755,0.12628540654015832
19756,0.15196850083971153
19757,0.1873387725871857
19758,0.14297845197185474
19759,0.23926620973294813
19760,0.22724845070169036
19761,0.14797269518987594
19762,0.3049093056351892
19763,0.19375451954397555
19764,0.19871445218129272
19765,0.17076935581110136
19766,0.18410758003819272
19767,0.21756596150519747
19768,0.26516243884673113
19769,0.13545300258592818
19770,0.16141583430527565
19771,0.2541707241031694
19772,0.24902932449793294
19773,0.18602533544814345
19774,0.17315622868713823
19775,0.28453026679335663
19776,0.15741121811358133
19777,0.3268002700562532
19778,0.18046647715506
19779,0.17962492766190902
19780,0.20131198886399912
19781,0.1816993748429405
19782,0.3261432376377854
19783,0.18983493896712786
19784,0.20489976674966712
19785,0.1699338511513261
19786,0.15396609324865682
19787,0.15236923094262433
19788,0.18703294097646825
19789,0.20703547156728375
19790,0.2028995083873926
19791,0.4153348051697281
19792,0.2464091658326102
19793,0.16389689902954774
19794,0.15326845344529486
19795,0.23568194045685062
19796,0.15963569066427247
19797,0.18730671927932815
19798,0.12023141075234559
19799,0.132050598467929
19800,0.2245025399522037
19801,0.26148487075438687
19802,0.14844262632156058
19803,0.16891778918121514
19804,0.2003337794749358
19805,0.17365070421391945
19806,0.21288914351492788
19807,0.2030746627721102
19808,0.14767509726250586
19809,0.461928197140178
19810,0.174552519915617
19811,0.19444067476296192
19812,0.20510920794846924
19813,0.18077149606446885
19814,0.21090659183386842
19815,0.21778405359776426
19816,0.2202922570281737
19817,0.18666403322432337
19818,0.23593487492502455
19819,0.15135098168497765
19820,0.33623837883347674
19821,0.24323087231474466
19822,0.20446493046600955
19823,0.19593315787893856
19824,0.16453752582046852
19825,0.15321974346289804
19826,0.2073441595807468
19827,0.26345507784723077
19828,0.1523002165224833
19829,0.24074770097628712
19830,0.17945969196793932
19831,0.32085932231502273
19832,0.33830273864054955
19833,0.2018035742427408
19834,0.24162156181591538
19835,0.26488216844617724
19836,0.15577904686926597
19837,0.19203553738251142
19838,0.17670952170545587
19839,0.19721593567828555
19840,0.31871963759591715
19841,0.16393447094406716
19842,0.3130335301952051
19843,0.16043269051155165
19844,0.2080580825048889
19845,0.20075550796248304
19846,0.2394609421866803
19847,0.27161782788341937
19848,0.20957279939262918
19849,0.28994894576892677
19850,0.14894360322939665
19851,0.403942398078855
19852,0.1775618187587913
19853,0.21848278550879827
19854,0.21845607396771693
19855,0.16664372267614103
19856,0.2482114165499332
19857,0.2815371065996302
19858,0.23963309783217507
19859,0.2115234914198531
19860,0.17466817336180093
19861,0.27181424485471956
19862,0.16348185759129674
19863,0.20040245370300536
19864,0.15435943433105853
19865,0.2822395870581152
19866,0.132786126762935
19867,0.18065614004976616
19868,0.2362685974788328
19869,0.252238858659479
